#{"t_start": 1664975742.4017158, "env_id": null}
r,l,t
-6.0,6,866.231647
-2.0,2,866.231694
-4.0,4,866.237055
-2.0,2,866.237106
-3.0,3,866.23979
-5.0,5,866.239834
-2.0,2,866.242532
-3.0,3,866.245175
-4.0,4,866.250613
-4.0,4,866.256264
-6.0,6,866.259093
-7.0,7,866.259132
-2.0,2,866.261928
-5.0,5,866.264844
-3.0,3,866.267598
-3.0,3,866.267641
-2.0,2,866.270578
-2.0,2,866.273381
-2.0,2,866.273416
-5.0,5,866.276324
-2.0,2,866.279201
-2.0,2,866.282265
-4.0,4,866.282312
-4.0,4,866.285202
-2.0,2,866.285241
-3.0,3,866.29077
-3.0,3,866.290811
-4.0,4,866.296341
-2.0,2,866.296391
-4.0,4,866.296402
-5.0,5,866.304565
-3.0,3,866.304616
-3.0,3,866.304627
-4.0,4,866.307437
-3.0,3,866.312862
-3.0,3,866.31291
-4.0,4,866.318376
-2.0,2,866.31842
-5.0,5,866.318432
-2.0,2,866.324847
-5.0,5,866.32771
-4.0,4,866.330678
-2.0,2,866.33072
-4.0,4,866.330731
-3.0,3,866.336256
-2.0,2,866.336299
-3.0,3,866.339275
-2.0,2,866.342145
-4.0,4,866.342187
-3.0,3,866.344973
-3.0,3,866.350847
-4.0,4,866.353917
-5.0,5,866.35397
-4.0,4,866.357083
-3.0,3,866.360083
-2.0,2,866.363282
-2.0,2,866.366203
-5.0,5,866.369047
-2.0,2,866.369085
-5.0,5,866.369097
-2.0,2,866.375119
-4.0,4,866.381127
-4.0,4,866.381174
-6.0,6,866.384029
-4.0,4,866.387139
-4.0,4,866.393208
-4.0,4,866.393254
-3.0,3,866.396056
-2.0,2,866.398871
-2.0,2,866.398908
-2.0,2,866.402036
-6.0,6,866.402077
-2.0,2,866.404949
-2.0,2,866.408008
-4.0,4,866.411137
-3.0,3,866.414105
-3.0,3,866.41695
-5.0,5,866.416986
-2.0,2,866.422564
-3.0,3,866.422612
-5.0,5,866.425623
-4.0,4,866.434406
-4.0,4,866.437379
-7.0,7,866.437415
-6.0,6,866.440328
-3.0,3,866.443629
-2.0,2,866.446539
-2.0,2,866.449579
-5.0,5,866.452592
-2.0,2,866.45835
-4.0,4,866.4584
-7.0,7,866.458413
-4.0,4,866.461153
-4.0,4,866.470177
-4.0,4,866.470223
-5.0,5,866.473423
-2.0,2,866.476529
-5.0,5,866.47657
-3.0,3,866.485356
-6.0,6,866.488097
-5.0,5,866.488134
-5.0,5,866.491223
-2.0,2,866.494236
-2.0,2,866.497116
-5.0,5,866.499951
-2.0,2,866.499992
-2.0,2,866.502848
-2.0,2,866.506058
-6.0,6,866.5061
-2.0,2,866.51051
-5.0,5,866.518335
-3.0,3,866.518381
-4.0,4,866.5227
-3.0,3,866.534781
-6.0,6,866.534845
-4.0,4,866.534858
-5.0,5,866.537863
-2.0,2,866.540849
-3.0,3,866.546722
-2.0,2,866.546767
-5.0,5,866.54968
-5.0,5,866.549722
-2.0,2,866.552591
-2.0,2,866.555481
-2.0,2,866.559997
-4.0,4,866.560041
-4.0,4,866.564085
-2.0,2,866.568118
-3.0,3,866.568156
-3.0,3,866.572379
-2.0,2,866.577289
-4.0,4,866.583194
-6.0,6,866.603128
-5.0,5,866.603198
-3.0,3,866.603216
-2.0,2,866.614907
-6.0,6,866.614974
-3.0,3,866.62144
-2.0,2,866.628758
-5.0,5,866.633964
-3.0,3,866.639421
-2.0,2,866.639479
-5.0,5,866.645767
-3.0,3,866.651347
-2.0,2,866.651402
-3.0,3,866.656815
-4.0,4,866.667057
-3.0,3,866.667112
-2.0,2,866.667127
-5.0,5,866.67662
-2.0,2,866.684962
-5.0,5,866.688633
-5.0,5,866.688677
-6.0,6,866.692694
-3.0,3,866.696371
-2.0,2,866.696405
-3.0,3,866.700269
-2.0,2,866.704095
-4.0,4,866.707757
-3.0,3,866.707794
-3.0,3,866.715295
-4.0,4,866.715342
-3.0,3,866.719094
-5.0,5,866.726254
-3.0,3,866.726296
-4.0,4,866.733769
-2.0,2,866.73381
-6.0,6,866.7376
-2.0,2,866.741151
-5.0,5,866.744874
-2.0,2,866.744922
-3.0,3,866.744933
-2.0,2,866.748743
-2.0,2,866.752916
-2.0,2,866.756457
-3.0,3,866.756498
-4.0,4,866.760129
-2.0,2,866.764254
-3.0,3,866.767814
-2.0,2,866.767852
-5.0,5,866.771827
-2.0,2,866.775483
-4.0,4,866.786363
-6.0,6,866.78641
-5.0,5,866.786421
-4.0,4,866.789924
-2.0,2,866.793669
-3.0,3,866.797468
-2.0,2,866.801126
-4.0,4,866.801159
-3.0,3,866.808897
-2.0,2,866.808939
-3.0,3,866.812932
-2.0,2,866.816473
-7.0,7,866.816506
-2.0,2,866.824234
-4.0,4,866.82428
-4.0,4,866.828214
-2.0,2,866.831774
-4.0,4,866.83181
-2.0,2,866.831822
-2.0,2,866.839055
-3.0,3,866.839099
-3.0,3,866.842694
-3.0,3,866.842729
-2.0,2,866.849818
-3.0,3,866.849868
-3.0,3,866.849879
-4.0,4,866.857476
-2.0,2,866.857519
-3.0,3,866.86072
-3.0,3,866.860756
-2.0,2,866.864492
-2.0,2,866.864527
-2.0,2,866.867931
-3.0,3,866.871401
-2.0,2,866.874872
-4.0,4,866.878331
-2.0,2,866.878366
-2.0,2,866.881867
-6.0,6,866.885624
-2.0,2,866.888937
-3.0,3,866.888973
-3.0,3,866.888983
-2.0,2,866.892985
-2.0,2,866.89676
-2.0,2,866.900669
-3.0,3,866.900703
-4.0,4,866.903887
-2.0,2,866.903919
-2.0,2,866.911467
-4.0,4,866.915076
-3.0,3,866.915109
-4.0,4,866.915121
-2.0,2,866.92205
-2.0,2,866.922091
-2.0,2,866.922102
-3.0,3,866.92211
-2.0,2,866.929197
-3.0,3,866.932907
-4.0,4,866.936467
-2.0,2,866.936501
-4.0,4,866.936512
-3.0,3,866.947699
-3.0,3,866.947751
-4.0,4,866.95138
-5.0,5,866.951419
-2.0,2,866.95898
-3.0,3,866.959029
-2.0,2,866.95904
-4.0,4,866.96294
-2.0,2,866.966382
-5.0,5,866.974956
-3.0,3,866.975001
-4.0,4,866.975012
-5.0,5,866.97502
-2.0,2,866.980253
-2.0,2,866.980298
-2.0,2,866.980309
-2.0,2,866.985706
-4.0,4,866.985756
-2.0,2,866.990912
-4.0,4,866.990952
-2.0,2,866.990963
-5.0,5,866.993582
-2.0,2,866.996257
-2.0,2,866.9963
-3.0,3,866.999021
-2.0,2,867.004375
-4.0,4,867.007056
-5.0,5,867.009784
-7.0,7,867.012515
-4.0,4,867.015084
-3.0,3,867.020156
-5.0,5,867.020196
-3.0,3,867.022815
-2.0,2,867.025518
-6.0,6,867.025561
-2.0,2,867.028292
-3.0,3,867.028326
-3.0,3,867.033744
-3.0,3,867.037639
-6.0,6,867.046102
-3.0,3,867.046157
-2.0,2,867.054633
-4.0,4,867.054688
-7.0,7,867.054703
-3.0,3,867.058948
-2.0,2,867.062908
-3.0,3,867.066641
-2.0,2,867.066679
-3.0,3,867.066696
-2.0,2,867.070699
-3.0,3,867.079334
-3.0,3,867.079388
-6.0,6,867.091594
-4.0,4,867.095639
-4.0,4,867.095687
-7.0,7,867.099854
-4.0,4,867.107588
-3.0,3,867.107642
-3.0,3,867.111947
-5.0,5,867.115638
-2.0,2,867.115681
-3.0,3,867.123586
-5.0,5,867.127921
-4.0,4,867.131753
-5.0,5,867.135293
-3.0,3,867.135326
-2.0,2,867.138798
-2.0,2,867.142349
-4.0,4,867.1424
-4.0,4,867.150723
-3.0,3,867.154165
-3.0,3,867.154199
-2.0,2,867.158302
-2.0,2,867.162311
-6.0,6,867.162357
-3.0,3,867.166096
-3.0,3,867.170144
-2.0,2,867.170178
-4.0,4,867.178023
-2.0,2,867.178073
-5.0,5,867.185899
-3.0,3,867.189578
-5.0,5,867.189618
-3.0,3,867.202224
-5.0,5,867.205964
-4.0,4,867.206013
-7.0,7,867.206024
-2.0,2,867.21363
-2.0,2,867.213676
-2.0,2,867.213688
-5.0,5,867.221516
-3.0,3,867.225454
-2.0,2,867.229068
-4.0,4,867.229104
-5.0,5,867.232774
-2.0,2,867.23281
-2.0,2,867.236666
-5.0,5,867.248146
-4.0,4,867.248197
-5.0,5,867.252148
-2.0,2,867.255994
-6.0,6,867.259523
-2.0,2,867.259559
-3.0,3,867.259571
-2.0,2,867.267058
-3.0,3,867.267098
-4.0,4,867.273105
-2.0,2,867.27315
-4.0,4,867.273161
-4.0,4,867.278387
-2.0,2,867.27843
-2.0,2,867.278442
-3.0,3,867.281105
-3.0,3,867.286569
-3.0,3,867.286612
-3.0,3,867.286624
-4.0,4,867.292037
-3.0,3,867.294861
-2.0,2,867.29992
-3.0,3,867.299961
-5.0,5,867.299973
-5.0,5,867.29998
-2.0,2,867.305197
-2.0,2,867.305244
-4.0,4,867.310684
-3.0,3,867.313434
-3.0,3,867.313468
-6.0,6,867.316311
-2.0,2,867.321008
-5.0,5,867.331017
-4.0,4,867.331078
-5.0,5,867.337228
-4.0,4,867.337272
-2.0,2,867.337295
-3.0,3,867.34004
-2.0,2,867.342782
-2.0,2,867.342818
-2.0,2,867.342829
-2.0,2,867.348119
-4.0,4,867.353767
-4.0,4,867.353809
-6.0,6,867.356604
-2.0,2,867.359314
-4.0,4,867.359347
-3.0,3,867.361944
-2.0,2,867.361978
-2.0,2,867.367282
-3.0,3,867.367322
-3.0,3,867.367333
-4.0,4,867.372729
-2.0,2,867.372772
-3.0,3,867.375426
-3.0,3,867.375466
-2.0,2,867.378333
-2.0,2,867.378366
-4.0,4,867.386522
-4.0,4,867.389334
-5.0,5,867.389372
-5.0,5,867.392184
-3.0,3,867.39782
-3.0,3,867.397867
-6.0,6,867.403433
-2.0,2,867.403471
-5.0,5,867.406443
-3.0,3,867.406489
-2.0,2,867.40937
-2.0,2,867.412188
-2.0,2,867.415134
-3.0,3,867.415173
-2.0,2,867.418189
-5.0,5,867.418233
-2.0,2,867.424108
-5.0,5,867.42975
-5.0,5,867.429794
-5.0,5,867.432783
-3.0,3,867.432825
-2.0,2,867.435678
-3.0,3,867.4386
-3.0,3,867.441504
-2.0,2,867.444505
-4.0,4,867.444543
-3.0,3,867.444556
-2.0,2,867.451565
-3.0,3,867.456327
-2.0,2,867.461149
-5.0,5,867.461214
-2.0,2,867.465338
-5.0,5,867.465386
-2.0,2,867.469939
-2.0,2,867.474298
-3.0,3,867.474349
-2.0,2,867.483268
-4.0,4,867.483322
-5.0,5,867.492154
-2.0,2,867.492217
-3.0,3,867.496514
-5.0,5,867.496554
-3.0,3,867.505499
-4.0,4,867.509867
-4.0,4,867.513858
-4.0,4,867.513903
-2.0,2,867.522014
-5.0,5,867.526034
-4.0,4,867.526079
-3.0,3,867.52609
-3.0,3,867.53396
-2.0,2,867.534008
-3.0,3,867.536799
-2.0,2,867.540058
-2.0,2,867.542921
-5.0,5,867.542959
-2.0,2,867.548603
-6.0,6,867.551537
-4.0,4,867.551579
-2.0,2,867.554691
-5.0,5,867.557742
-2.0,2,867.560689
-4.0,4,867.563855
-6.0,6,867.570941
-4.0,4,867.570991
-4.0,4,867.57493
-4.0,4,867.578383
-2.0,2,867.578428
-3.0,3,867.5867
-5.0,5,867.589831
-3.0,3,867.589926
-3.0,3,867.589939
-2.0,2,867.592921
-4.0,4,867.601652
-3.0,3,867.601699
-5.0,5,867.604563
-5.0,5,867.604609
-2.0,2,867.607606
-3.0,3,867.613452
-5.0,5,867.616497
-4.0,4,867.616536
-3.0,3,867.616549
-3.0,3,867.625251
-4.0,4,867.62531
-5.0,5,867.631197
-5.0,5,867.63125
-4.0,4,867.63733
-5.0,5,867.640269
-4.0,4,867.643155
-5.0,5,867.64595
-3.0,3,867.645984
-2.0,2,867.648896
-5.0,5,867.655362
-3.0,3,867.655415
-3.0,3,867.658379
-4.0,4,867.658424
-2.0,2,867.664181
-3.0,3,867.667164
-4.0,4,867.667212
-2.0,2,867.673174
-3.0,3,867.673223
-7.0,7,867.676297
-4.0,4,867.679168
-2.0,2,867.682075
-4.0,4,867.684949
-2.0,2,867.684984
-5.0,5,867.687914
-4.0,4,867.693734
-4.0,4,867.696646
-4.0,4,867.700116
-5.0,5,867.700162
-2.0,2,867.703003
-2.0,2,867.705953
-4.0,4,867.705992
-2.0,2,867.706005
-3.0,3,867.714083
-4.0,4,867.722347
-2.0,2,867.722399
-5.0,5,867.726915
-6.0,6,867.731362
-2.0,2,867.731408
-4.0,4,867.744412
-3.0,3,867.744467
-6.0,6,867.74812
-4.0,4,867.748163
-2.0,2,867.752317
-2.0,2,867.755771
-2.0,2,867.75581
-4.0,4,867.759549
-2.0,2,867.759605
-2.0,2,867.762911
-2.0,2,867.765798
-2.0,2,867.765836
-3.0,3,867.765847
-3.0,3,867.771334
-2.0,2,867.771373
-3.0,3,867.775355
-2.0,2,867.779761
-4.0,4,867.779814
-3.0,3,867.784261
-4.0,4,867.792654
-4.0,4,867.801902
-5.0,5,867.80197
-3.0,3,867.805684
-6.0,6,867.805731
-2.0,2,867.810045
-3.0,3,867.818687
-4.0,4,867.818741
-3.0,3,867.822932
-4.0,4,867.822976
-2.0,2,867.831661
-3.0,3,867.831715
-2.0,2,867.831727
-4.0,4,867.835593
-2.0,2,867.844567
-3.0,3,867.844656
-4.0,4,867.84919
-4.0,4,867.84926
-3.0,3,867.85884
-3.0,3,867.863922
-5.0,5,867.869192
-2.0,2,867.874147
-5.0,5,867.8742
-2.0,2,867.879336
-2.0,2,867.883661
-3.0,3,867.887463
-6.0,6,867.887498
-3.0,3,867.891643
-3.0,3,867.896384
-3.0,3,867.90055
-2.0,2,867.900594
-2.0,2,867.908289
-3.0,3,867.908347
-6.0,6,867.91289
-2.0,2,867.916074
-5.0,5,867.918994
-2.0,2,867.919032
-4.0,4,867.921823
-2.0,2,867.926373
-2.0,2,867.931051
-4.0,4,867.935346
-5.0,5,867.935398
-3.0,3,867.939702
-4.0,4,867.948538
-3.0,3,867.948596
-3.0,3,867.948608
-3.0,3,867.962171
-3.0,3,867.962228
-7.0,7,867.969147
-5.0,5,867.969198
-3.0,3,867.972096
-2.0,2,867.976114
-2.0,2,867.976177
-4.0,4,867.976196
-2.0,2,870.307026
-2.0,2,870.307075
-2.0,2,870.312509
-5.0,5,870.31256
-3.0,3,870.315454
-2.0,2,870.317778
-3.0,3,870.320131
-7.0,7,870.320161
-2.0,2,870.322517
-2.0,2,870.324922
-4.0,4,870.32495
-2.0,2,870.32729
-2.0,2,870.32976
-3.0,3,870.332185
-5.0,5,870.332217
-2.0,2,870.334582
-4.0,4,870.337772
-3.0,3,870.341352
-3.0,3,870.341385
-2.0,2,870.344489
-4.0,4,870.347766
-2.0,2,870.351068
-3.0,3,870.3511
-4.0,4,870.354579
-2.0,2,870.357556
-3.0,3,870.357593
-3.0,3,870.361051
-5.0,5,870.371545
-4.0,4,870.371601
-6.0,6,870.37835
-5.0,5,870.378403
-4.0,4,870.385108
-4.0,4,870.385148
-3.0,3,870.38841
-2.0,2,870.395358
-4.0,4,870.398706
-6.0,6,870.398748
-2.0,2,870.401213
-5.0,5,870.401244
-2.0,2,870.406415
-4.0,4,870.409001
-3.0,3,870.409033
-2.0,2,870.411813
-6.0,6,870.414427
-4.0,4,870.41935
-3.0,3,870.421907
-5.0,5,870.424501
-2.0,2,870.424544
-6.0,6,870.424557
-2.0,2,870.427042
-2.0,2,870.429624
-3.0,3,870.432165
-3.0,3,870.434656
-5.0,5,870.437172
-4.0,4,870.439759
-4.0,4,870.444757
-2.0,2,870.444794
-4.0,4,870.447138
-6.0,6,870.447174
-3.0,3,870.452287
-3.0,3,870.452335
-2.0,2,870.452348
-3.0,3,870.454847
-3.0,3,870.459736
-4.0,4,870.462341
-3.0,3,870.46238
-6.0,6,870.467437
-5.0,5,870.472808
-2.0,2,870.47286
-4.0,4,870.472874
-5.0,5,870.475464
-2.0,2,870.480485
-3.0,3,870.480531
-4.0,4,870.483249
-4.0,4,870.483289
-2.0,2,870.488443
-4.0,4,870.490937
-3.0,3,870.490978
-4.0,4,870.490991
-2.0,2,870.493628
-2.0,2,870.496296
-5.0,5,870.50384
-4.0,4,870.503889
-3.0,3,870.503904
-6.0,6,870.506556
-2.0,2,870.50915
-2.0,2,870.511745
-4.0,4,870.514481
-5.0,5,870.517157
-3.0,3,870.519765
-2.0,2,870.522468
-6.0,6,870.525089
-2.0,2,870.527794
-3.0,3,870.527834
-6.0,6,870.530597
-2.0,2,870.53064
-2.0,2,870.533306
-2.0,2,870.536321
-4.0,4,870.539165
-4.0,4,870.541972
-4.0,4,870.544603
-4.0,4,870.547227
-2.0,2,870.549931
-2.0,2,870.552576
-5.0,5,870.552609
-5.0,5,870.555269
-3.0,3,870.557965
-2.0,2,870.563061
-3.0,3,870.563105
-5.0,5,870.565802
-2.0,2,870.568401
-3.0,3,870.570988
-7.0,7,870.571024
-4.0,4,870.57633
-3.0,3,870.576367
-3.0,3,870.57891
-2.0,2,870.581436
-4.0,4,870.581473
-4.0,4,870.586572
-2.0,2,870.586614
-2.0,2,870.586628
-4.0,4,870.589387
-2.0,2,870.59476
-3.0,3,870.594799
-3.0,3,870.594813
-5.0,5,870.60038
-3.0,3,870.603228
-5.0,5,870.609084
-2.0,2,870.609127
-6.0,6,870.61182
-5.0,5,870.6148
-2.0,2,870.614845
-2.0,2,870.617722
-4.0,4,870.620578
-3.0,3,870.623367
-3.0,3,870.623402
-3.0,3,870.628684
-4.0,4,870.628728
-4.0,4,870.634309
-4.0,4,870.634365
-2.0,2,870.639911
-5.0,5,870.642638
-3.0,3,870.642675
-5.0,5,870.64269
-2.0,2,870.645435
-3.0,3,870.651025
-4.0,4,870.656566
-5.0,5,870.656609
-3.0,3,870.659358
-6.0,6,870.659404
-2.0,2,870.662213
-3.0,3,870.66494
-2.0,2,870.670403
-3.0,3,870.670451
-5.0,5,870.673255
-6.0,6,870.675963
-3.0,3,870.678783
-4.0,4,870.684391
-4.0,4,870.687238
-2.0,2,870.690098
-7.0,7,870.690137
-2.0,2,870.69292
-5.0,5,870.692953
-2.0,2,870.695707
-3.0,3,870.701214
-3.0,3,870.701253
-4.0,4,870.701267
-2.0,2,870.70675
-2.0,2,870.706802
-6.0,6,870.712007
-2.0,2,870.712047
-4.0,4,870.712061
-2.0,2,870.712075
-2.0,2,870.71771
-2.0,2,870.717759
-2.0,2,870.723504
-4.0,4,870.723556
-5.0,5,870.726414
-3.0,3,870.732089
-5.0,5,870.732138
-3.0,3,870.735129
-5.0,5,870.737922
-2.0,2,870.740793
-3.0,3,870.740833
-4.0,4,870.743695
-4.0,4,870.749377
-4.0,4,870.752271
-4.0,4,870.752312
-2.0,2,870.758193
-5.0,5,870.763868
-7.0,7,870.76392
-5.0,5,870.766761
-3.0,3,870.766804
-2.0,2,870.769667
-2.0,2,870.769711
-2.0,2,870.772724
-4.0,4,870.778393
-2.0,2,870.778452
-3.0,3,870.778468
-4.0,4,870.781308
-3.0,3,870.786975
-4.0,4,870.790106
-3.0,3,870.790148
-5.0,5,870.792943
-3.0,3,870.795827
-4.0,4,870.80142
-5.0,5,870.804247
-5.0,5,870.807276
-4.0,4,870.807317
-2.0,2,870.810175
-2.0,2,870.813199
-4.0,4,870.813236
-2.0,2,870.816088
-2.0,2,870.819163
-4.0,4,870.819204
-2.0,2,870.828409
-5.0,5,870.833576
-4.0,4,870.838075
-2.0,2,870.838125
-5.0,5,870.838137
-2.0,2,870.846988
-3.0,3,870.850901
-3.0,3,870.850939
-5.0,5,870.854764
-2.0,2,870.858613
-2.0,2,870.858652
-4.0,4,870.862585
-2.0,2,870.862623
-2.0,2,870.866883
-2.0,2,870.870448
-3.0,3,870.87449
-5.0,5,870.87835
-3.0,3,870.878388
-3.0,3,870.88261
-2.0,2,870.890422
-3.0,3,870.890466
-5.0,5,870.89415
-2.0,2,870.897925
-2.0,2,870.897963
-2.0,2,870.901638
-6.0,6,870.901684
-2.0,2,870.905416
-3.0,3,870.909119
-2.0,2,870.909154
-3.0,3,870.913211
-3.0,3,870.917026
-4.0,4,870.924711
-2.0,2,870.924764
-3.0,3,870.924775
-5.0,5,870.928932
-2.0,2,870.932993
-3.0,3,870.940903
-4.0,4,870.940952
-5.0,5,870.944792
-2.0,2,870.948452
-4.0,4,870.948488
-3.0,3,870.956412
-2.0,2,870.956456
-6.0,6,870.964338
-4.0,4,870.964388
-3.0,3,870.968416
-4.0,4,870.972204
-3.0,3,870.976266
-4.0,4,870.97989
-4.0,4,870.983781
-4.0,4,870.991141
-5.0,5,870.991182
-2.0,2,870.998615
-4.0,4,870.998659
-6.0,6,871.002261
-3.0,3,871.010154
-6.0,6,871.012828
-3.0,3,871.012862
-4.0,4,871.012873
-2.0,2,871.015452
-2.0,2,871.01889
-2.0,2,871.018931
-3.0,3,871.022945
-2.0,2,871.026689
-3.0,3,871.030504
-3.0,3,871.038262
-6.0,6,871.038308
-5.0,5,871.041059
-2.0,2,871.043714
-5.0,5,871.04635
-4.0,4,871.049047
-2.0,2,871.05177
-2.0,2,871.054478
-4.0,4,871.054518
-2.0,2,871.05713
-6.0,6,871.057166
-3.0,3,871.063843
-3.0,3,871.067217
-4.0,4,871.067262
-4.0,4,871.071299
-2.0,2,871.071333
-3.0,3,871.078838
-2.0,2,871.078888
-4.0,4,871.082676
-2.0,2,871.08632
-3.0,3,871.090239
-5.0,5,871.090278
-3.0,3,871.097362
-4.0,4,871.097406
-3.0,3,871.101345
-2.0,2,871.104956
-4.0,4,871.104991
-2.0,2,871.108918
-4.0,4,871.11265
-3.0,3,871.116637
-4.0,4,871.119984
-3.0,3,871.120023
-2.0,2,871.120034
-3.0,3,871.128005
-3.0,3,871.131441
-3.0,3,871.131484
-3.0,3,871.131496
-2.0,2,871.135395
-2.0,2,871.139029
-2.0,2,871.146029
-4.0,4,871.146072
-4.0,4,871.146083
-4.0,4,871.149945
-3.0,3,871.157925
-4.0,4,871.161392
-4.0,4,871.161424
-4.0,4,871.165873
-3.0,3,871.173618
-5.0,5,871.177408
-4.0,4,871.177448
-4.0,4,871.181433
-3.0,3,871.184974
-3.0,3,871.187615
-3.0,3,871.187652
-4.0,4,871.19321
-3.0,3,871.195926
-5.0,5,871.198647
-4.0,4,871.198682
-3.0,3,871.201393
-2.0,2,871.201429
-4.0,4,871.209673
-3.0,3,871.209716
-3.0,3,871.209727
-5.0,5,871.212368
-2.0,2,871.215092
-3.0,3,871.2178
-3.0,3,871.217836
-2.0,2,871.220601
-4.0,4,871.228325
-6.0,6,871.228375
-4.0,4,871.228387
-3.0,3,871.228395
-2.0,2,871.233551
-3.0,3,871.236241
-4.0,4,871.239011
-2.0,2,871.241725
-5.0,5,871.241759
-4.0,4,871.244411
-2.0,2,871.24709
-4.0,4,871.249878
-3.0,3,871.249922
-3.0,3,871.255267
-5.0,5,871.257912
-3.0,3,871.257954
-4.0,4,871.260711
-3.0,3,871.263284
-2.0,2,871.266107
-4.0,4,871.2688
-4.0,4,871.268831
-3.0,3,871.271499
-4.0,4,871.277109
-4.0,4,871.279933
-3.0,3,871.279977
-6.0,6,871.285557
-3.0,3,871.285603
-4.0,4,871.291119
-2.0,2,871.291165
-5.0,5,871.293985
-3.0,3,871.301714
-2.0,2,871.301767
-6.0,6,871.306255
-4.0,4,871.306305
-2.0,2,871.310016
-2.0,2,871.310078
-2.0,2,871.314545
-2.0,2,871.31843
-5.0,5,871.32609
-3.0,3,871.329872
-7.0,7,871.337695
-3.0,3,871.337745
-6.0,6,871.337758
-3.0,3,871.341571
-2.0,2,871.345899
-4.0,4,871.353592
-4.0,4,871.353638
-4.0,4,871.36159
-2.0,2,871.361635
-3.0,3,871.364843
-6.0,6,871.364879
-3.0,3,871.372478
-3.0,3,871.376044
-6.0,6,871.38338
-5.0,5,871.383419
-3.0,3,871.386825
-4.0,4,871.386865
-2.0,2,871.394563
-3.0,3,871.39461
-4.0,4,871.402117
-5.0,5,871.402158
-3.0,3,871.406025
-3.0,3,871.413721
-5.0,5,871.420911
-7.0,7,871.420959
-6.0,6,871.429363
-5.0,5,871.433448
-3.0,3,871.43349
-6.0,6,871.446038
-3.0,3,871.446093
-5.0,5,871.450352
-5.0,5,871.454041
-3.0,3,871.457645
-3.0,3,871.457697
-3.0,3,871.462057
-3.0,3,871.46893
-4.0,4,871.468973
-5.0,5,871.475631
-2.0,2,871.475697
-4.0,4,871.483732
-2.0,2,871.483782
-2.0,2,871.483794
-7.0,7,871.487778
-2.0,2,871.491507
-3.0,3,871.495605
-5.0,5,871.501138
-4.0,4,871.501182
-4.0,4,871.504831
-4.0,4,871.508617
-2.0,2,871.51378
-5.0,5,871.521908
-6.0,6,871.528751
-4.0,4,871.534229
-5.0,5,871.534297
-3.0,3,871.543122
-4.0,4,871.543175
-3.0,3,871.547689
-4.0,4,871.551643
-2.0,2,871.551688
-2.0,2,871.556236
-2.0,2,871.561231
-4.0,4,871.561319
-3.0,3,871.566033
-2.0,2,871.566084
-3.0,3,871.577521
-5.0,5,871.588038
-4.0,4,871.588096
-2.0,2,871.588112
-2.0,2,871.597027
-6.0,6,871.597086
-2.0,2,871.5971
-2.0,2,871.605827
-5.0,5,871.609681
-3.0,3,871.609737
-2.0,2,871.614179
-5.0,5,871.618072
-3.0,3,871.622262
-2.0,2,871.622304
-5.0,5,871.630217
-4.0,4,871.633087
-4.0,4,871.63596
-5.0,5,871.638973
-4.0,4,871.643905
-3.0,3,871.648671
-4.0,4,871.64873
-2.0,2,871.65337
-2.0,2,871.658583
-2.0,2,871.65866
-6.0,6,871.670099
-3.0,3,871.670159
-2.0,2,871.670175
-2.0,2,871.680555
-6.0,6,871.690576
-5.0,5,871.695714
-2.0,2,871.700135
-7.0,7,871.704261
-6.0,6,871.708064
-2.0,2,871.708129
-2.0,2,871.712764
-2.0,2,871.716515
-5.0,5,871.716582
-2.0,2,871.716601
-2.0,2,871.724882
-2.0,2,871.724955
-2.0,2,871.733477
-5.0,5,871.733528
-2.0,2,871.741081
-4.0,4,871.741154
-6.0,6,871.741185
-2.0,2,871.750325
-3.0,3,871.754416
-5.0,5,871.754464
-4.0,4,871.758275
-2.0,2,871.758342
-2.0,2,871.762632
-3.0,3,871.766976
-2.0,2,871.770645
-4.0,4,871.774326
-4.0,4,871.774374
-3.0,3,871.786562
-5.0,5,871.786613
-5.0,5,871.790276
-5.0,5,871.7949
-2.0,2,871.794954
-5.0,5,871.806919
-3.0,3,871.806986
-5.0,5,871.81122
-4.0,4,871.811272
-3.0,3,871.819389
-3.0,3,871.819437
-3.0,3,871.823105
-4.0,4,871.827686
-3.0,3,871.831639
-3.0,3,871.839697
-5.0,5,871.839744
-4.0,4,871.847949
-6.0,6,871.848002
-2.0,2,871.848015
-3.0,3,871.86059
-3.0,3,871.860645
-4.0,4,871.864895
-7.0,7,871.868952
-2.0,2,871.872911
-5.0,5,871.88103
-3.0,3,871.885113
-7.0,7,871.888737
-5.0,5,871.888774
-3.0,3,871.892678
-2.0,2,871.896303
-2.0,2,871.896338
-4.0,4,871.900295
-2.0,2,871.908506
-4.0,4,871.912869
-2.0,2,871.916381
-5.0,5,871.916419
-6.0,6,871.91643
-4.0,4,871.928118
-3.0,3,871.92816
-4.0,4,871.931636
-4.0,4,871.93168
-2.0,2,871.935328
-2.0,2,871.938889
-3.0,3,871.938936
-2.0,2,871.938948
-3.0,3,871.947546
-3.0,3,871.947598
-4.0,4,871.947611
-4.0,4,871.950389
-2.0,2,871.95443
-3.0,3,871.957852
-3.0,3,871.9579
-2.0,2,871.961891
-3.0,3,871.961942
-3.0,3,871.97439
-4.0,4,871.974444
-4.0,4,871.974458
-2.0,2,871.982455
-5.0,5,871.98252
-4.0,4,871.990476
-2.0,2,871.990538
-3.0,3,871.994352
-5.0,5,871.994392
-2.0,2,872.002041
-5.0,5,872.009943
