#{"t_start": 1658417775.9753768, "env_id": null}
r,l,t
1.0,199,337.277737
1.0,199,337.277808
1.0,199,337.277819
1.0,199,337.27783
1.0,199,337.786834
1.0,199,337.786898
1.0,199,337.786909
1.0,199,337.786918
1.0,199,338.295153
1.0,199,338.295223
1.0,199,338.295234
1.0,199,338.295242
1.0,199,338.801446
1.0,199,338.801509
1.0,199,338.801521
1.0,199,338.801529
1.0,199,339.303528
1.0,199,339.303596
1.0,199,339.303607
1.0,199,339.303615
1.0,199,339.812225
1.0,199,339.812289
1.0,199,339.8123
1.0,199,339.812309
1.0,199,340.379646
1.0,199,340.379727
1.0,199,340.379739
1.0,199,340.379748
1.0,199,340.887297
1.0,199,340.887369
1.0,199,340.88738
1.0,199,340.887388
1.0,199,341.39555
1.0,199,341.395614
1.0,199,341.395625
1.0,199,341.395634
1.0,199,341.905199
1.0,199,341.907966
1.0,199,341.907985
1.0,199,341.907994
1.0,199,342.412127
1.0,199,342.412209
1.0,199,342.412223
1.0,199,342.412231
1.0,199,342.921521
1.0,199,342.921583
1.0,199,342.921597
1.0,199,342.921606
1.0,199,343.424064
1.0,199,343.424131
1.0,199,343.424142
1.0,199,343.42415
1.0,199,343.930287
1.0,199,343.930354
1.0,199,343.930365
1.0,199,343.930373
1.0,199,344.433868
1.0,199,344.43394
1.0,199,344.433953
1.0,199,344.433961
1.0,199,344.941052
2.0,199,344.941124
1.0,199,344.941135
1.0,199,344.941144
1.0,199,345.447689
2.0,199,345.447778
2.0,199,345.447803
1.0,199,345.447813
2.0,199,345.954024
2.0,199,345.954085
2.0,199,345.954096
2.0,199,345.954105
5.0,199,346.483416
2.0,199,346.486245
2.0,199,346.486271
2.0,199,346.486281
3.0,199,347.032464
4.0,199,347.032531
4.0,199,347.032542
3.0,199,347.032551
6.0,199,347.567523
6.0,199,347.567589
8.0,199,347.5676
6.0,199,347.567609
6.0,199,348.092653
3.0,199,348.09272
5.0,199,348.092732
7.0,199,348.09274
9.0,199,348.612239
5.0,199,348.612307
4.0,199,348.612322
4.0,199,348.612335
4.0,199,349.130333
9.0,199,349.1304
7.0,199,349.130413
7.0,199,349.130422
8.0,199,349.64777
6.0,199,349.647831
4.0,199,349.647842
4.0,199,349.647851
5.0,199,350.161111
8.0,199,350.161176
5.0,199,350.161188
6.0,199,350.161196
4.0,199,350.689016
7.0,199,350.689083
5.0,199,350.689094
6.0,199,350.689103
6.0,199,351.204481
7.0,199,351.204542
9.0,199,351.204557
4.0,199,351.204566
5.0,199,351.716314
5.0,199,351.71638
5.0,199,351.716391
6.0,199,351.7164
6.0,199,352.236542
6.0,199,352.236603
4.0,199,352.236614
7.0,199,352.236622
7.0,199,352.781479
4.0,199,352.781548
7.0,199,352.781559
6.0,199,352.781567
6.0,199,353.318038
5.0,199,353.318099
8.0,199,353.318111
6.0,199,353.318119
4.0,199,353.861358
5.0,199,353.861423
5.0,199,353.861438
5.0,199,353.861447
6.0,199,354.383018
4.0,199,354.383082
6.0,199,354.383094
6.0,199,354.383103
5.0,199,354.904697
4.0,199,354.90476
6.0,199,354.904772
7.0,199,354.904781
6.0,199,355.423835
7.0,199,355.423897
7.0,199,355.423909
6.0,199,355.423917
5.0,199,355.961083
5.0,199,355.961148
6.0,199,355.961159
8.0,199,355.961169
4.0,199,356.549126
6.0,199,356.549187
6.0,199,356.549198
5.0,199,356.549207
4.0,199,357.158708
7.0,199,357.15877
5.0,199,357.158781
5.0,199,357.15879
5.0,199,357.715454
5.0,199,357.715529
7.0,199,357.71554
7.0,199,357.715551
7.0,199,358.293016
6.0,199,358.293075
5.0,199,358.293087
4.0,199,358.293095
7.0,199,358.868205
6.0,199,358.868277
4.0,199,358.868288
5.0,199,358.868297
6.0,199,359.482375
7.0,199,359.482448
7.0,199,359.48246
5.0,199,359.482469
5.0,199,360.038491
7.0,199,360.038565
5.0,199,360.038576
5.0,199,360.038584
6.0,199,360.626561
4.0,199,360.626624
6.0,199,360.626635
4.0,199,360.626642
6.0,199,361.185909
4.0,199,361.185971
6.0,199,361.185988
6.0,199,361.185995
5.0,199,361.772129
7.0,199,361.772196
6.0,199,361.772205
5.0,199,361.772211
7.0,199,362.297665
4.0,199,362.297732
6.0,199,362.297742
7.0,199,362.297749
8.0,199,362.820809
5.0,199,362.820876
5.0,199,362.820885
6.0,199,362.820891
6.0,199,363.359011
7.0,199,363.359075
8.0,199,363.359085
6.0,199,363.359092
5.0,199,363.953327
7.0,199,363.953392
7.0,199,363.953401
7.0,199,363.953408
6.0,199,364.481747
5.0,199,364.481806
5.0,199,364.481815
7.0,199,364.481822
2.0,199,365.059475
7.0,199,365.05953
6.0,199,365.05954
8.0,199,365.059547
9.0,199,365.621695
3.0,199,365.621756
2.0,199,365.621765
7.0,199,365.621772
8.0,199,366.148607
8.0,199,366.148665
6.0,199,366.148674
6.0,199,366.148681
8.0,199,366.660214
9.0,199,366.660286
8.0,199,366.660299
6.0,199,366.660307
5.0,199,367.170433
6.0,199,367.170497
7.0,199,367.170508
9.0,199,367.170517
7.0,199,367.686123
9.0,199,367.686184
7.0,199,367.686196
7.0,199,367.686204
9.0,199,368.213376
7.0,199,368.213436
6.0,199,368.213448
7.0,199,368.213456
9.0,199,368.726007
3.0,199,368.726071
9.0,199,368.726082
7.0,199,368.72609
3.0,199,369.257402
4.0,199,369.25747
8.0,199,369.257481
9.0,199,369.25749
6.0,199,369.788608
3.0,199,369.788668
7.0,199,369.788683
7.0,199,369.788691
8.0,199,370.338151
8.0,199,370.33822
6.0,199,370.338231
8.0,199,370.33824
6.0,199,370.877152
7.0,199,370.877217
9.0,199,370.877228
8.0,199,370.877236
4.0,199,371.407426
7.0,199,371.407492
8.0,199,371.407504
6.0,199,371.407512
7.0,199,371.932362
6.0,199,371.932426
5.0,199,371.932437
6.0,199,371.932445
5.0,199,372.450906
3.0,199,372.45097
7.0,199,372.450982
6.0,199,372.450991
7.0,199,372.967103
6.0,199,372.967171
4.0,199,372.967182
4.0,199,372.967191
6.0,199,373.489284
6.0,199,373.489347
8.0,199,373.489359
4.0,199,373.489368
7.0,199,374.005933
4.0,199,374.00599
4.0,199,374.006001
4.0,199,374.00601
4.0,199,374.523568
6.0,199,374.523632
8.0,199,374.523643
1.0,199,374.523652
6.0,199,375.037593
6.0,199,375.037661
7.0,199,375.037672
6.0,199,375.037681
4.0,199,375.557563
8.0,199,375.557626
6.0,199,375.557637
6.0,199,375.557645
7.0,199,376.079655
6.0,199,376.079718
5.0,199,376.079729
5.0,199,376.079737
4.0,199,376.59591
5.0,199,376.595981
4.0,199,376.595998
5.0,199,376.596007
5.0,199,377.109294
4.0,199,377.109355
5.0,199,377.109366
5.0,199,377.109375
8.0,199,377.616883
3.0,199,377.616947
4.0,199,377.616958
3.0,199,377.616967
6.0,199,378.119907
5.0,199,378.119971
4.0,199,378.119982
5.0,199,378.119991
4.0,199,378.632644
4.0,199,378.632719
4.0,199,378.632731
5.0,199,378.63274
5.0,199,379.152593
4.0,199,379.152659
4.0,199,379.152671
5.0,199,379.152679
5.0,199,379.67473
6.0,199,379.674794
4.0,199,379.674805
4.0,199,379.674818
7.0,199,380.214505
5.0,199,380.214567
7.0,199,380.214581
5.0,199,380.21459
5.0,199,380.759642
6.0,199,380.759712
7.0,199,380.759724
6.0,199,380.759732
8.0,199,381.285659
5.0,199,381.285744
9.0,199,381.285768
7.0,199,381.285777
7.0,199,381.820377
8.0,199,381.820432
7.0,199,381.820444
7.0,199,381.820452
8.0,199,382.350455
7.0,199,382.350519
9.0,199,382.350531
9.0,199,382.350539
5.0,199,382.887813
6.0,199,382.887881
8.0,199,382.887892
7.0,199,382.8879
8.0,199,383.421131
7.0,199,383.421196
6.0,199,383.421207
8.0,199,383.421216
8.0,199,383.959108
8.0,199,383.959174
5.0,199,383.959186
5.0,199,383.959195
7.0,199,384.508685
5.0,199,384.508749
7.0,199,384.50876
7.0,199,384.508769
7.0,199,385.037005
7.0,199,385.037072
7.0,199,385.037084
6.0,199,385.037092
5.0,199,385.578215
8.0,199,385.578274
5.0,199,385.578286
6.0,199,385.578294
4.0,199,386.118176
6.0,199,386.118239
6.0,199,386.11825
5.0,199,386.118258
7.0,199,386.660816
8.0,199,386.660884
6.0,199,386.660895
8.0,199,386.660903
5.0,199,387.184913
7.0,199,387.184978
6.0,199,387.184989
7.0,199,387.184998
6.0,199,387.711358
7.0,199,387.711424
7.0,199,387.71145
5.0,199,387.711458
6.0,199,388.246927
7.0,199,388.247006
6.0,199,388.247016
7.0,199,388.247023
5.0,199,388.775501
6.0,199,388.775561
6.0,199,388.77557
6.0,199,388.775577
8.0,199,389.300621
7.0,199,389.300679
8.0,199,389.30069
9.0,199,389.300697
5.0,199,389.833809
7.0,199,389.833868
9.0,199,389.833879
8.0,199,389.833887
6.0,199,390.352675
7.0,199,390.352734
7.0,199,390.352743
6.0,199,390.35275
8.0,199,390.870987
6.0,199,390.87105
5.0,199,390.871063
8.0,199,390.87107
6.0,199,391.45888
8.0,199,391.458938
5.0,199,391.458948
8.0,199,391.458954
7.0,199,391.979947
5.0,199,391.980014
7.0,199,391.980026
7.0,199,391.980033
6.0,199,392.537474
8.0,199,392.537534
5.0,199,392.537545
7.0,199,392.537551
6.0,199,393.091673
6.0,199,393.091737
7.0,199,393.091747
7.0,199,393.091757
6.0,199,393.646799
7.0,199,393.64687
7.0,199,393.64688
6.0,199,393.646891
6.0,199,394.163801
7.0,199,394.163865
7.0,199,394.163874
6.0,199,394.163884
7.0,199,394.70348
7.0,199,394.703535
7.0,199,394.703545
6.0,199,394.703552
7.0,199,395.233371
5.0,199,395.233426
5.0,199,395.233435
6.0,199,395.233442
7.0,199,395.751721
7.0,199,395.751776
5.0,199,395.751785
4.0,199,395.751792
6.0,199,396.267
5.0,199,396.267068
7.0,199,396.267077
6.0,199,396.267084
4.0,199,396.797167
5.0,199,396.797231
5.0,199,396.797244
6.0,199,396.797253
7.0,199,397.322917
7.0,199,397.32298
8.0,199,397.322991
7.0,199,397.322999
7.0,199,397.862395
6.0,199,397.862458
7.0,199,397.862469
8.0,199,397.862478
7.0,199,398.398487
8.0,199,398.398551
7.0,199,398.398562
6.0,199,398.39857
6.0,199,398.935359
8.0,199,398.935439
7.0,199,398.935451
9.0,199,398.93546
7.0,199,399.454038
7.0,199,399.454108
7.0,199,399.454119
8.0,199,399.454128
8.0,199,399.993002
7.0,199,399.993077
7.0,199,399.993089
7.0,199,399.993097
7.0,199,400.514643
7.0,199,400.514715
8.0,199,400.514726
6.0,199,400.514735
7.0,199,401.063095
7.0,199,401.063165
8.0,199,401.063176
7.0,199,401.063185
9.0,199,401.592464
8.0,199,401.592528
7.0,199,401.59254
8.0,199,401.592548
7.0,199,402.144671
7.0,199,402.144734
7.0,199,402.144746
7.0,199,402.144754
7.0,199,402.688753
7.0,199,402.688822
7.0,199,402.688833
7.0,199,402.688841
6.0,199,403.234305
7.0,199,403.234367
7.0,199,403.234379
7.0,199,403.234387
7.0,199,403.770988
7.0,199,403.771053
8.0,199,403.771064
7.0,199,403.771073
7.0,199,404.318175
7.0,199,404.31824
7.0,199,404.318253
6.0,199,404.318261
8.0,199,404.85924
7.0,199,404.859299
7.0,199,404.85931
7.0,199,404.859318
8.0,199,405.397282
8.0,199,405.39735
7.0,199,405.397362
8.0,199,405.39737
7.0,199,405.93229
7.0,199,405.932361
7.0,199,405.932372
7.0,199,405.932384
6.0,199,406.468559
7.0,199,406.468619
7.0,199,406.46863
7.0,199,406.468638
6.0,199,407.004893
7.0,199,407.004958
6.0,199,407.004969
6.0,199,407.004978
6.0,199,407.533117
6.0,199,407.533187
7.0,199,407.533201
7.0,199,407.533212
6.0,199,408.078865
6.0,199,408.078932
6.0,199,408.078944
7.0,199,408.078952
8.0,199,408.612585
7.0,199,408.612651
7.0,199,408.612662
6.0,199,408.61267
5.0,199,409.152741
6.0,199,409.15281
5.0,199,409.152821
7.0,199,409.152829
7.0,199,409.706366
6.0,199,409.718896
7.0,199,409.718945
5.0,199,409.718956
6.0,199,410.25259
7.0,199,410.252656
6.0,199,410.252671
7.0,199,410.25268
4.0,199,410.776784
6.0,199,410.776847
7.0,199,410.776858
4.0,199,410.776866
5.0,199,411.307614
6.0,199,411.307679
6.0,199,411.307691
6.0,199,411.3077
6.0,199,411.837346
6.0,199,411.837405
5.0,199,411.837416
6.0,199,411.837424
7.0,199,412.388437
6.0,199,412.388502
6.0,199,412.388514
6.0,199,412.388523
5.0,199,412.927675
5.0,199,412.927732
6.0,199,412.927743
7.0,199,412.927751
5.0,199,413.451607
6.0,199,413.451685
5.0,199,413.451703
6.0,199,413.451715
6.0,199,413.978239
5.0,199,413.978306
6.0,199,413.978318
6.0,199,413.978327
6.0,199,414.487108
6.0,199,414.487181
8.0,199,414.487192
6.0,199,414.487201
6.0,199,415.012434
5.0,199,415.012496
6.0,199,415.012508
4.0,199,415.012516
6.0,199,415.54648
6.0,199,415.546534
5.0,199,415.546544
6.0,199,415.546553
5.0,199,416.07382
6.0,199,416.073886
6.0,199,416.073896
5.0,199,416.073905
7.0,199,416.621995
6.0,199,416.622054
5.0,199,416.622064
7.0,199,416.62207
5.0,199,417.151716
6.0,199,417.151783
6.0,199,417.151794
7.0,199,417.151801
6.0,199,417.715352
7.0,199,417.715419
6.0,199,417.715428
5.0,199,417.715435
5.0,199,418.26204
7.0,199,418.262102
7.0,199,418.262112
6.0,199,418.262119
4.0,199,418.806755
7.0,199,418.806816
6.0,199,418.806826
5.0,199,418.806833
5.0,199,419.337078
7.0,199,419.337133
5.0,199,419.337142
7.0,199,419.337149
5.0,199,419.855618
5.0,199,419.855672
6.0,199,419.855681
6.0,199,419.855688
6.0,199,420.408333
5.0,199,420.408394
6.0,199,420.408404
3.0,199,420.408411
5.0,199,420.934786
4.0,199,420.934846
3.0,199,420.934855
3.0,199,420.934862
4.0,199,421.457142
3.0,199,421.457195
3.0,199,421.457204
5.0,199,421.457211
5.0,199,421.987777
4.0,199,421.987831
3.0,199,421.987841
5.0,199,421.987848
2.0,199,422.526992
4.0,199,422.527048
3.0,199,422.527058
5.0,199,422.527066
2.0,199,423.067881
2.0,199,423.067935
3.0,199,423.067944
3.0,199,423.067951
1.0,199,423.591739
4.0,199,423.5918
3.0,199,423.591809
2.0,199,423.591816
4.0,199,424.13368
4.0,199,424.133734
2.0,199,424.133743
3.0,199,424.13375
2.0,199,424.665126
1.0,199,424.665185
3.0,199,424.665195
1.0,199,424.665205
1.0,199,425.195655
2.0,199,425.195719
3.0,199,425.195729
2.0,199,425.195736
2.0,199,425.720682
1.0,199,425.720735
1.0,199,425.720744
3.0,199,425.720751
1.0,199,426.108395
1.0,199,426.108451
2.0,199,426.10846
3.0,199,426.108467
1.0,199,426.653319
2.0,199,426.653386
1.0,199,426.653397
2.0,199,426.653406
1.0,199,427.178944
2.0,199,427.179015
1.0,199,427.179027
2.0,199,427.179036
1.0,199,427.697739
2.0,199,427.697808
2.0,199,427.697823
2.0,199,427.697832
1.0,199,428.216358
1.0,199,428.216427
1.0,199,428.216439
1.0,199,428.216447
2.0,199,428.734401
1.0,199,428.734465
3.0,199,428.734476
1.0,199,428.734487
1.0,199,429.250344
2.0,199,429.250414
2.0,199,429.250425
1.0,199,429.250434
1.0,199,429.765043
1.0,199,429.765108
3.0,199,429.76512
3.0,199,429.765129
3.0,199,430.280504
2.0,199,430.280568
4.0,199,430.280579
2.0,199,430.280587
2.0,199,430.800036
2.0,199,430.800099
4.0,199,430.800109
4.0,199,430.800118
3.0,199,431.315031
1.0,199,431.315104
3.0,199,431.315115
2.0,199,431.315123
4.0,199,431.82242
2.0,199,431.822481
4.0,199,431.822492
3.0,199,431.822501
6.0,199,432.326502
3.0,199,432.326569
5.0,199,432.32658
5.0,199,432.326588
3.0,199,432.833514
2.0,199,432.833584
1.0,199,432.833595
1.0,199,432.833604
3.0,199,433.380139
2.0,199,433.380212
2.0,199,433.380226
2.0,199,433.380235
1.0,199,433.905983
1.0,199,433.906049
2.0,199,433.90606
2.0,199,433.906069
3.0,199,434.416701
6.0,199,434.416764
2.0,199,434.416779
1.0,199,434.416787
6.0,199,434.921442
4.0,199,434.921502
3.0,199,434.921513
1.0,199,434.921522
3.0,199,435.433132
1.0,199,435.433197
2.0,199,435.433208
3.0,199,435.433217
2.0,199,435.943316
2.0,199,435.94338
2.0,199,435.943391
1.0,199,435.9434
3.0,199,436.457772
7.0,199,436.457837
5.0,199,436.457849
1.0,199,436.457858
3.0,199,436.971326
5.0,199,436.97139
3.0,199,436.971401
1.0,199,436.971409
2.0,199,437.568883
3.0,199,437.568948
2.0,199,437.568959
2.0,199,437.568968
3.0,199,438.106247
3.0,199,438.106308
3.0,199,438.10632
3.0,199,438.106329
2.0,199,438.623184
3.0,199,438.623256
3.0,199,438.623268
2.0,199,438.623277
2.0,199,439.160406
1.0,199,439.160473
2.0,199,439.160485
1.0,199,439.160496
3.0,199,439.695156
1.0,199,439.695223
3.0,199,439.695235
2.0,199,439.695244
1.0,199,440.229528
2.0,199,440.229605
1.0,199,440.229616
1.0,199,440.229628
2.0,199,440.763666
2.0,199,440.763731
4.0,199,440.763742
3.0,199,440.76375
1.0,199,441.293795
1.0,199,441.293857
2.0,199,441.293868
2.0,199,441.293877
3.0,199,441.821006
4.0,199,441.829895
4.0,199,441.829924
2.0,199,441.829978
2.0,199,442.426882
2.0,199,442.426953
3.0,199,442.42698
4.0,199,442.42699
4.0,199,442.984918
4.0,199,442.984978
4.0,199,442.984987
2.0,199,442.984993
3.0,199,443.550049
3.0,199,443.550105
5.0,199,443.550114
2.0,199,443.550121
5.0,199,444.108381
3.0,199,444.108438
1.0,199,444.108448
5.0,199,444.108455
3.0,199,444.661572
2.0,199,444.663594
2.0,199,444.663623
2.0,199,444.663632
2.0,199,445.201142
1.0,199,445.201206
2.0,199,445.201216
1.0,199,445.201223
2.0,199,445.735281
2.0,199,445.735344
1.0,199,445.735353
1.0,199,445.73536
2.0,199,446.265442
2.0,199,446.265497
1.0,199,446.265506
1.0,199,446.265513
3.0,199,446.825574
3.0,199,446.825635
2.0,199,446.825644
2.0,199,446.825651
1.0,199,447.384637
1.0,199,447.3847
1.0,199,447.384709
2.0,199,447.384716
3.0,199,447.907301
2.0,199,447.907366
2.0,199,447.907376
2.0,199,447.907383
2.0,199,448.428047
1.0,199,448.428105
1.0,199,448.428114
1.0,199,448.428121
2.0,199,448.94686
2.0,199,448.946924
2.0,199,448.946933
1.0,199,448.94694
2.0,199,449.484844
2.0,199,449.485041
1.0,199,449.485071
1.0,199,449.485081
2.0,199,450.02551
1.0,199,450.025572
1.0,199,450.025581
2.0,199,450.025588
3.0,199,450.592328
1.0,199,450.592386
1.0,199,450.592396
1.0,199,450.592403
1.0,199,451.14083
2.0,199,451.140892
1.0,199,451.140902
2.0,199,451.140908
1.0,199,451.690291
1.0,199,451.69035
1.0,199,451.690359
1.0,199,451.690366
1.0,199,452.239584
1.0,199,452.23964
1.0,199,452.239649
1.0,199,452.239656
1.0,199,452.777678
1.0,199,452.77773
1.0,199,452.777739
1.0,199,452.777747
1.0,199,453.333075
1.0,199,453.333129
1.0,199,453.333139
1.0,199,453.333145
2.0,199,453.909081
1.0,199,453.909142
1.0,199,453.909152
1.0,199,453.909159
1.0,199,454.513292
1.0,199,454.513357
1.0,199,454.51337
2.0,199,454.513377
1.0,199,455.068682
1.0,199,455.068747
1.0,199,455.068759
1.0,199,455.068769
1.0,199,455.700346
1.0,199,455.700402
1.0,199,455.700412
1.0,199,455.700419
1.0,199,456.231547
1.0,199,456.231605
2.0,199,456.231617
1.0,199,456.231625
1.0,199,456.792393
1.0,199,456.79247
1.0,199,456.792483
1.0,199,456.792491
1.0,199,457.361929
1.0,199,457.362
1.0,199,457.362012
1.0,199,457.36202
1.0,199,457.913627
1.0,199,457.927986
1.0,199,457.928043
1.0,199,457.928054
1.0,199,458.552065
1.0,199,458.552132
1.0,199,458.552144
1.0,199,458.552154
1.0,199,459.096882
1.0,199,459.096951
2.0,199,459.096962
1.0,199,459.096971
1.0,199,459.635457
1.0,199,459.635533
2.0,199,459.635548
2.0,199,459.635559
1.0,199,460.184123
1.0,199,460.184177
1.0,199,460.184188
1.0,199,460.184196
1.0,199,460.751836
1.0,199,460.752082
1.0,199,460.752102
2.0,199,460.752112
1.0,199,461.391427
2.0,199,461.391481
1.0,199,461.391491
2.0,199,461.3915
1.0,199,462.029719
2.0,199,462.029797
1.0,199,462.029809
1.0,199,462.029818
1.0,199,462.617344
1.0,199,462.617409
1.0,199,462.61742
1.0,199,462.617428
1.0,199,463.179153
1.0,199,463.179214
1.0,199,463.179225
1.0,199,463.179234
1.0,199,463.748195
1.0,199,463.765141
1.0,199,463.765214
1.0,199,463.765231
2.0,199,464.395964
1.0,199,464.396029
2.0,199,464.396041
2.0,199,464.39605
1.0,199,465.002474
1.0,199,465.002532
1.0,199,465.002544
1.0,199,465.002553
1.0,199,465.791237
1.0,199,465.795445
1.0,199,465.795536
1.0,199,465.795557
1.0,199,466.461581
1.0,199,466.464765
1.0,199,466.464809
1.0,199,466.464822
1.0,199,467.161541
1.0,199,467.161607
2.0,199,467.161618
1.0,199,467.161627
1.0,199,467.834147
1.0,199,467.83422
1.0,199,467.834233
1.0,199,467.834242
1.0,199,468.477253
2.0,199,468.477319
1.0,199,468.477331
1.0,199,468.477339
1.0,199,469.100732
1.0,199,469.100803
1.0,199,469.100818
1.0,199,469.100827
1.0,199,469.712003
1.0,199,469.712071
1.0,199,469.712083
1.0,199,469.712092
1.0,199,470.290861
1.0,199,470.290923
1.0,199,470.290934
1.0,199,470.290943
1.0,199,470.871573
1.0,199,470.871639
1.0,199,470.87165
1.0,199,470.871659
1.0,199,471.452765
1.0,199,471.45284
1.0,199,471.452852
1.0,199,471.45286
1.0,199,472.034152
1.0,199,472.034211
1.0,199,472.034222
1.0,199,472.034231
1.0,199,472.617772
1.0,199,472.61784
1.0,199,472.617851
2.0,199,472.617859
1.0,199,473.19477
1.0,199,473.194833
1.0,199,473.194842
1.0,199,473.194849
1.0,199,473.781355
1.0,199,473.781417
1.0,199,473.781426
1.0,199,473.781433
1.0,199,474.388289
1.0,199,474.388353
1.0,199,474.388363
1.0,199,474.38837
1.0,199,474.993159
1.0,199,474.993227
1.0,199,474.993236
1.0,199,474.993243
1.0,199,475.574549
1.0,199,475.574603
2.0,199,475.574612
2.0,199,475.574618
1.0,199,476.161819
1.0,199,476.161861
1.0,199,476.16187
1.0,199,476.161877
1.0,199,476.807551
1.0,199,476.807607
1.0,199,476.807616
1.0,199,476.807623
1.0,199,477.42189
1.0,199,477.421946
1.0,199,477.421955
1.0,199,477.421962
1.0,199,478.017693
1.0,199,478.017756
1.0,199,478.017765
1.0,199,478.017773
1.0,199,478.610499
1.0,199,478.610572
1.0,199,478.610586
1.0,199,478.610593
1.0,199,479.204251
1.0,199,479.204306
1.0,199,479.204316
1.0,199,479.204323
1.0,199,479.796926
1.0,199,479.796993
1.0,199,479.797003
1.0,199,479.79701
1.0,199,480.394711
1.0,199,480.394786
1.0,199,480.394796
1.0,199,480.394806
1.0,199,480.988807
1.0,199,480.988873
1.0,199,480.988883
1.0,199,480.988893
1.0,199,481.57791
1.0,199,481.577972
1.0,199,481.577982
1.0,199,481.577989
1.0,199,482.166829
1.0,199,482.166891
1.0,199,482.1669
1.0,199,482.166907
1.0,199,482.754507
1.0,199,482.754567
1.0,199,482.754576
1.0,199,482.754582
1.0,199,483.335694
1.0,199,483.335753
1.0,199,483.335762
1.0,199,483.335769
1.0,199,483.928534
1.0,199,483.928604
1.0,199,483.928613
1.0,199,483.92862
1.0,199,484.512672
1.0,199,484.51273
1.0,199,484.512739
1.0,199,484.512749
1.0,199,485.093884
1.0,199,485.09394
1.0,199,485.093949
1.0,199,485.093956
1.0,199,485.678747
1.0,199,485.678805
1.0,199,485.678814
1.0,199,485.678822
1.0,199,486.272385
1.0,199,486.27245
1.0,199,486.272459
1.0,199,486.272467
1.0,199,486.869121
1.0,199,486.869194
1.0,199,486.869205
1.0,199,486.869218
1.0,199,487.454491
1.0,199,487.45456
1.0,199,487.454571
1.0,199,487.454579
1.0,199,488.037734
1.0,199,488.037799
1.0,199,488.037815
1.0,199,488.037823
1.0,199,488.635747
1.0,199,488.635812
1.0,199,488.635824
1.0,199,488.635833
1.0,199,489.220893
1.0,199,489.220959
1.0,199,489.220974
1.0,199,489.220983
1.0,199,489.804847
1.0,199,489.804914
1.0,199,489.804926
1.0,199,489.804938
1.0,199,490.388458
1.0,199,490.388533
1.0,199,490.388545
1.0,199,490.388553
1.0,199,490.979025
1.0,199,490.993649
1.0,199,490.993719
1.0,199,490.993735
1.0,199,491.57766
1.0,199,491.577727
1.0,199,491.577738
1.0,199,491.577747
1.0,199,492.170448
1.0,199,492.170517
1.0,199,492.170529
1.0,199,492.170539
1.0,199,492.754667
1.0,199,492.754738
1.0,199,492.75475
1.0,199,492.754758
1.0,199,493.344036
1.0,199,493.344106
1.0,199,493.344117
1.0,199,493.344125
1.0,199,493.943757
1.0,199,493.943822
1.0,199,493.943834
1.0,199,493.943842
1.0,199,494.533431
1.0,199,494.533501
1.0,199,494.533516
1.0,199,494.533525
1.0,199,495.121437
1.0,199,495.121505
1.0,199,495.121517
1.0,199,495.121525
1.0,199,495.703142
1.0,199,495.703207
1.0,199,495.703218
1.0,199,495.703226
1.0,199,496.303201
1.0,199,496.303267
1.0,199,496.303279
1.0,199,496.303287
1.0,199,496.902566
1.0,199,496.902631
1.0,199,496.902642
1.0,199,496.902651
1.0,199,497.488675
1.0,199,497.488744
1.0,199,497.488755
1.0,199,497.488763
1.0,199,498.068227
1.0,199,498.068291
1.0,199,498.068304
1.0,199,498.068313
1.0,199,498.656929
1.0,199,498.658189
1.0,199,498.658226
1.0,199,498.658238
1.0,199,499.240959
1.0,199,499.241027
1.0,199,499.241038
1.0,199,499.241046
1.0,199,499.829928
1.0,199,499.830006
1.0,199,499.83002
1.0,199,499.830029
1.0,199,500.40993
1.0,199,500.409997
1.0,199,500.41001
1.0,199,500.410019
1.0,199,501.001626
1.0,199,501.001689
1.0,199,501.0017
1.0,199,501.001709
1.0,199,501.609665
1.0,199,501.609758
1.0,199,501.60977
1.0,199,501.609779
1.0,199,502.199534
1.0,199,502.199597
1.0,199,502.199609
1.0,199,502.199618
1.0,199,502.792176
1.0,199,502.792238
1.0,199,502.792249
1.0,199,502.79226
1.0,199,503.371844
1.0,199,503.371907
1.0,199,503.371918
1.0,199,503.371926
1.0,199,503.967256
1.0,199,503.967325
1.0,199,503.967337
1.0,199,503.967346
1.0,199,504.554209
1.0,199,504.554276
1.0,199,504.554287
1.0,199,504.554296
1.0,199,505.142345
1.0,199,505.142414
1.0,199,505.142426
1.0,199,505.142435
1.0,199,505.727643
1.0,199,505.727706
1.0,199,505.727717
1.0,199,505.727726
1.0,199,506.312118
1.0,199,506.31219
1.0,199,506.312204
1.0,199,506.312213
1.0,199,506.901012
1.0,199,506.901073
1.0,199,506.901084
1.0,199,506.901093
1.0,199,507.490616
1.0,199,507.490687
1.0,199,507.490699
1.0,199,507.490707
1.0,199,508.081481
1.0,199,508.081543
1.0,199,508.081555
1.0,199,508.081564
1.0,199,508.672806
1.0,199,508.672878
1.0,199,508.672891
1.0,199,508.6729
1.0,199,509.259656
1.0,199,509.259717
1.0,199,509.259728
1.0,199,509.259737
1.0,199,509.853033
1.0,199,509.853095
1.0,199,509.853108
1.0,199,509.853118
1.0,199,510.433149
1.0,199,510.4371
1.0,199,510.437151
1.0,199,510.437169
1.0,199,511.024608
1.0,199,511.024674
1.0,199,511.024685
1.0,199,511.024694
1.0,199,511.61643
1.0,199,511.616498
1.0,199,511.616511
1.0,199,511.61652
1.0,199,512.209899
1.0,199,512.209971
